"Quote_Id","Quote_Date","Quote_Flag","Field_info1","Field_info2","Field_info3","Field_info4","Coverage_info1","Coverage_info2","Coverage_info3","Sales_info1","Sales_info2","Sales_info3","Sales_info4","Sales_info5","Personal_info1","Personal_info2","Personal_info3","Personal_info4","Personal_info5","Property_info1","Property_info2","Property_info3","Property_info4","Property_info5","Geographic_info1","Geographic_info2","Geographic_info3","Geographic_info4","Geographic_info5"
5881,"6/9/13",1,"F",0.9919,"564","N",5,25,"J",1,2,21,"K",7671,"N",9,"YI",0,,"N",0,"R",1,10,4,17,-1,"N","NJ"
5893,"29/1/14",0,"E",0.9472,"1,487","N",4,22,"K",1,5,7,"T",13405,"N",10,"ZA",0,2,"N",0,"N",0,8,9,23,-1,"N","IL"
5973,"2/6/14",0,"B",0.9153,"935","N",3,25,"E",0,4,11,"K",12099,"N",8,"ZA",0,2,"N",0,"O",0,21,2,7,-1,"N","CA"
5979,"28/8/14",0,"J",0.8928,"1,113","N",1,22,"F",1,5,11,"Q",24459,"N",5,"ZA",0,2,"N",0,"J",0,1,14,7,-1,"N","TX"
5988,"7/8/14",0,"F",1.0006,"548","N",7,22,"E",0,5,11,"Q",24334,"N",25,"XH",0,,"N",0,"K",1,16,4,19,-1,"N","NJ"
6010,"4/4/14",0,"B",0.9153,"935","N",3,22,"D",0,5,20,"V",756,"N",5,"ZA",0,2,"N",0,"D",0,4,1,12,-1,"N","CA"
6016,"1/12/14",1,"B",0.9153,"935","N",6,22,"E",1,3,20,"P",44296,"N",6,"ZA",0,2,"Y",0,"O",0,22,1,8,-1,"N","CA"
6027,"15/4/14",0,"F",1.0006,"548","N",4,22,"E",1,5,20,"P",24864,"N",4,"YE",0,,"N",0,"R",1,5,4,18,-1,"N","NJ"
6032,"2/2/15",0,"B",0.9153,"935","N",4,22,"D",0,5,11,"K",18933,"N",-1,"ZA",0,2,"N",0,"O",1,9,2,4,-1,"N","CA"
6089,"9/2/15",0,"K",0.887,"1,113","Y",25,22,"G",0,5,22,"K",30590,"N",6,"XH",0,,"N",0,"J",1,17,12,5,-1,"N","TX"
6109,"16/5/14",0,"E",0.9392,"1,487","N",16,2,"A",1,5,11,"V",16239,"N",4,"ZA",0,2,"N",0,"R",0,11,9,24,-1,"N","IL"
6149,"16/7/13",1,"B",0.9403,"965","N",10,22,"E",1,3,17,"P",60098,"N",3,"ZA",0,2,"Y",0,"O",1,12,2,4,-1,"N","CA"
6172,"25/4/14",0,"F",1.0006,"548","N",9,22,"E",1,3,8,"V",45475,"N",-1,"XR",0,,"N",0,"R",1,23,4,20,-1,"N","NJ"
6221,"12/6/13",0,"F",0.9919,"564","N",5,2,"E",1,3,16,"T",24075,"N",-1,"ZH",0,2,"N",0,"R",0,11,4,22,-1,"N","NJ"
6231,"23/5/14",0,"E",0.9392,"1,487","N",3,25,"K",1,4,11,"V",8189,"N",4,"XD",0,,"N",0,"R",1,8,9,25,-1,"N","IL"
6248,"15/9/14",0,"J",0.8928,"1,113","N",5,22,"F",1,5,11,"P",60561,"N",-1,"XR",0,,"N",0,"J",1,5,14,9,-1,"N","TX"
6314,"23/6/14",0,"E",0.9392,"1,487","N",9,22,"F",0,5,20,"K",43450,"N",5,"ZA",0,2,"N",0,"R",0,6,9,25,-1,"N","IL"
6393,"18/2/15",0,"C",0.9108,"1,487","Y",9,22,"A",1,2,20,"T",61660,"N",22,"YH",0,,"N",0,"R",1,15,9,23,-1,"N","IL"
6486,"2/8/14",0,"J",0.8928,"1,113","N",2,25,"F",1,4,11,"R",51712,"N",4,"XB",0,,"N",0,"N",1,2,13,6,-1,"N","TX"
6511,"12/7/13",0,"J",0.9691,"1,165","N",13,22,"G",0,2,3,"V",17169,"N",-1,"YH",0,2,"Y",0,"J",1,15,14,5,-1,"N","TX"
6514,"7/4/15",0,"F",1.0101,"548","N",17,22,"K",1,3,20,"P",44851,"N",5,"XX",0,,"N",0,"R",1,22,4,18,-1,"N","NJ"
6533,"7/5/14",0,"B",0.9153,"935","N",11,22,"E",1,2,20,"T",45138,"N",7,"ZA",0,2,"N",0,"O",1,15,2,4,-1,"N","CA"
6541,"22/10/13",1,"B",0.9403,"965","N",6,22,"K",1,3,20,"P",39616,"N",8,"ZA",0,2,"N",0,"O",1,20,2,9,-1,"N","CA"
6567,"26/2/14",0,"E",0.9472,"1,487","N",4,22,"K",1,5,20,"T",64424,"N",3,"XB",0,,"N",0,"R",0,1,11,23,-1,"N","IL"
6581,"23/3/15",1,"B",0.9153,"935","N",25,22,"K",1,3,20,"K",61992,"N",4,"ZA",0,2,"Y",0,"O",1,25,2,4,-1,"N","CA"
6621,"13/3/14",0,"B",0.9153,"935","N",18,22,"D",0,5,20,"T",7297,"N",4,"ZA",0,2,"Y",0,"J",1,21,2,7,-1,"Y","CA"
6627,"28/12/14",0,"J",0.887,"1,113","N",8,22,"F",1,5,11,"T",24273,"N",5,"XH",0,,"Y",0,"F",1,14,13,4,-1,"N","TX"
6702,"21/5/14",0,"F",1.0006,"548","N",2,22,"E",1,3,20,"T",33840,"N",-1,"XB",0,,"N",0,"N",1,3,4,18,-1,"N","NJ"
6750,"12/11/13",1,"F",0.9919,"564","N",5,22,"E",1,3,20,"P",31435,"N",7,"ZN",0,,"N",0,"R",1,10,4,17,-1,"N","NJ"
6754,"28/12/13",1,"F",0.9838,"564","N",14,25,"K",1,3,20,"R",3012,"N",5,"XI",0,,"N",0,"R",1,25,4,21,-1,"N","NJ"
6893,"3/9/13",0,"B",0.9403,"965","N",14,22,"E",0,3,21,"P",36234,"N",4,"ZA",0,2,"Y",0,"O",1,18,2,8,-1,"N","CA"
6907,"22/8/13",0,"B",0.9403,"965","N",3,22,"D",1,5,4,"Q",23690,"N",-1,"ZA",0,2,"N",0,"R",0,8,2,9,-1,"N","CA"
6908,"29/8/14",0,"B",0.9153,"935","N",10,22,"D",1,5,11,"V",37636,"N",12,"ZA",0,2,"N",0,"O",1,14,2,4,-1,"N","CA"
6938,"26/3/13",0,"J",0.9769,"1,165","N",6,22,"G",0,5,23,"P",8394,"N",5,"ZA",0,2,"N",0,"J",0,4,12,7,-1,"N","TX"
6961,"1/5/13",0,"J",0.9691,"1,165","N",11,22,"G",1,5,1,"T",36877,"N",15,"ZA",0,2,"Y",0,"D",0,8,13,8,-1,"N","TX"
6974,"9/1/14",0,"B",0.9403,"935","N",5,25,"E",0,4,7,"Q",37431,"N",5,"ZA",0,2,"N",0,"S",0,16,2,8,-1,"N","CA"
6999,"7/1/15",1,"B",0.9153,"935","N",21,22,"D",1,5,20,"P",56468,"N",4,"ZA",0,2,"N",0,"R",0,24,2,9,-1,"Y","CA"
7049,"22/4/15",0,"K",0.887,"1,113","Y",10,22,"F",1,5,11,"T",1664,"N",8,"XD",0,,"N",0,"S",1,10,24,15,-1,"N","TX"
7053,"28/4/15",0,"B",0.9153,"935","N",24,22,"E",1,3,20,"P",66511,"N",13,"ZA",0,2,"N",0,"O",1,25,2,4,-1,"N","CA"
7085,"20/6/13",0,"F",0.9919,"564","N",8,25,"E",1,4,1,"Q",56368,"N",10,"XH",0,2,"Y",0,"R",1,16,4,18,-1,"N","NJ"
7194,"22/3/15",0,"B",0.9153,"935","N",13,22,"D",1,5,20,"M",26089,"N",7,"ZA",0,2,"Y",0,"O",0,23,2,10,-1,"N","CA"
7197,"18/12/13",0,"F",0.9838,"564","N",7,22,"E",1,3,20,"T",6330,"N",16,"XJ",0,,"N",0,"R",1,10,4,17,-1,"N","NJ"
7270,"28/5/14",0,"E",0.9392,"1,487","N",2,22,"K",1,2,20,"T",13124,"N",13,"ZH",0,,"N",0,"J",1,4,9,25,-1,"N","IL"
7271,"17/3/14",0,"B",0.9153,"935","N",7,22,"D",1,5,11,"K",20938,"N",8,"ZA",0,2,"N",0,"O",1,15,2,12,-1,"N","CA"
7388,"26/6/13",0,"E",0.9485,"1,480","N",4,22,"K",1,5,1,"T",15250,"N",5,"ZA",0,2,"N",0,"R",0,4,9,25,-1,"N","IL"
7393,"31/3/14",0,"E",0.9392,"1,487","N",11,22,"A",1,3,20,"K",63638,"N",16,"XJ",0,,"N",0,"R",1,15,9,23,-1,"N","IL"
7396,"1/11/13",0,"J",0.9258,"1,165","N",15,22,"G",1,5,7,"V",19217,"N",-1,"ZA",0,2,"N",0,"S",0,14,14,5,25,"N","TX"
7426,"20/1/14",0,"E",0.9472,"1,487","N",5,22,"K",1,5,7,"K",48660,"N",10,"ZA",0,2,"N",0,"N",0,11,9,25,-1,"N","IL"
7430,"16/10/13",0,"B",0.9403,"965","N",5,22,"D",1,5,4,"T",23851,"N",20,"ZA",0,2,"Y",0,"D",0,12,2,7,-1,"N","CA"
7434,"24/5/13",0,"J",0.9691,"1,165","N",6,22,"G",1,5,1,"V",29417,"N",-1,"ZA",0,2,"N",0,"J",0,4,12,7,-1,"N","TX"
7460,"17/12/14",0,"J",0.887,"1,113","N",8,22,"G",1,5,11,"T",19249,"N",7,"ZA",0,2,"N",0,"J",0,6,14,8,-1,"Y","TX"
7507,"6/3/15",1,"B",0.9153,"935","N",2,22,"E",1,2,20,"V",371,"N",9,"ZA",0,,"N",0,"O",1,4,2,10,-1,"N","CA"
7532,"13/6/14",1,"E",0.9392,"1,487","N",3,22,"K",1,2,20,"K",24581,"N",6,"XH",0,,"N",0,"R",1,3,10,25,-1,"N","IL"
7546,"1/5/15",0,"F",1.0101,"548","N",13,22,"E",1,2,20,"V",25389,"N",6,"XD",0,,"N",0,"S",1,21,4,21,-1,"N","NJ"
7579,"14/1/14",0,"B",0.9403,"935","N",8,22,"D",0,5,20,"P",25254,"N",1,"ZA",0,2,"N",0,"O",0,6,2,5,-1,"N","CA"
7694,"5/2/14",0,"J",0.8922,"1,113","N",12,22,"F",1,5,20,"T",2794,"N",4,"ZA",0,2,"N",0,"S",0,12,19,4,-1,"N","TX"
7713,"25/4/14",0,"F",1.0006,"548","N",13,22,"E",1,3,20,"V",66168,"N",12,"ZT",0,,"Y",0,"R",1,8,4,18,-1,"N","NJ"
7716,"3/4/13",0,"J",0.9769,"1,165","N",10,22,"C",0,5,23,"T",60035,"N",-1,"ZA",0,2,"N",0,"Q",0,12,11,10,-1,"Y","TX"
7747,"27/6/14",1,"B",0.9153,"935","N",15,22,"K",1,4,11,"P",56782,"N",6,"ZA",0,2,"N",0,"O",0,18,2,4,-1,"N","CA"
7789,"10/9/13",0,"J",0.9497,"1,165","N",12,22,"G",1,2,3,"V",66923,"N",6,"ZW",0,2,"Y",0,"J",1,10,14,5,-1,"N","TX"
7836,"4/10/13",0,"B",0.9403,"965","N",8,22,"D",0,5,4,"V",28827,"N",16,"ZA",0,2,"N",0,"O",0,19,2,11,-1,"N","CA"
7888,"16/4/15",0,"F",1.0101,"548","N",8,22,"E",1,5,11,"Q",21664,"N",5,"YF",0,,"N",0,"R",1,23,4,21,-1,"N","NJ"
7906,"10/12/13",0,"B",0.9403,"965","N",7,22,"E",1,2,20,"P",15563,"N",5,"ZA",0,2,"N",0,"O",1,15,2,13,-1,"N","CA"
7962,"18/6/14",0,"E",0.9392,"1,487","N",18,22,"A",1,5,20,"T",936,"N",-1,"ZA",0,2,"N",0,"R",0,14,9,23,-1,"N","IL"
8035,"2/5/14",0,"F",1.0006,"548","N",8,22,"E",0,5,11,"V",31038,"N",-1,"ZH",0,,"N",0,"D",1,18,4,20,-1,"N","NJ"
8059,"20/12/14",0,"F",1.0005,"548","N",13,25,"E",1,2,20,"R",5236,"N",6,"XJ",0,,"N",0,"O",1,22,4,17,-1,"N","NJ"
8183,"26/3/15",0,"F",1.0101,"548","N",10,22,"G",1,4,11,"Q",5194,"N",7,"ZA",0,2,"N",0,"R",0,21,4,17,-1,"N","NJ"
8228,"24/10/13",0,"J",0.9497,"1,165","N",25,2,"G",0,5,10,"Q",31510,"N",-1,"XR",0,,"N",0,"O",1,23,14,4,-1,"N","TX"
8238,"5/4/15",0,"K",0.887,"1,113","Y",19,22,"A",1,5,11,"M",60121,"N",6,"ZA",0,2,"N",0,"J",0,19,15,8,-1,"N","TX"
8251,"12/5/15",0,"K",0.887,"1,113","Y",5,22,"K",1,5,11,"P",25545,"N",-1,"ZA",0,2,"N",0,"J",0,6,24,13,-1,"N","TX"
8252,"17/7/13",0,"B",0.9403,"965","N",2,25,"D",1,5,17,"P",43293,"N",-1,"ZA",0,2,"N",0,"D",1,6,2,14,-1,"N","CA"
8261,"8/12/14",0,"B",0.9153,"935","N",11,22,"D",1,5,11,"K",58949,"N",-1,"ZA",0,2,"N",0,"O",1,25,1,6,-1,"N","CA"
8286,"11/3/14",0,"E",0.9392,"1,487","N",9,22,"F",0,5,11,"P",46700,"N",6,"ZA",0,2,"N",0,"J",0,1,9,25,-1,"N","IL"
8291,"20/2/15",0,"B",0.9153,"935","N",9,22,"D",1,5,11,"Q",64643,"N",10,"ZA",0,2,"N",0,"O",0,18,2,12,-1,"N","CA"
8333,"6/1/15",1,"F",1.0005,"548","N",8,22,"E",1,5,20,"P",58759,"N",5,"ZH",0,,"N",0,"R",1,17,4,20,-1,"N","NJ"
8692,"18/3/15",0,"K",0.887,"1,113","Y",2,22,"K",0,5,11,"T",57196,"N",-1,"ZA",0,2,"N",0,"R",0,1,24,14,-1,"N","TX"
8747,"13/5/13",0,"F",0.9313,"564","N",3,25,"E",1,4,1,"K",23749,"N",-1,"XS",0,,"N",0,"J",1,1,4,18,-1,"N","NJ"
8771,"8/5/15",0,"K",0.887,"1,113","Y",25,22,"A",1,5,11,"P",52801,"N",-1,"XO",0,,"N",0,"O",1,25,15,4,-1,"N","TX"
8820,"3/2/15",0,"B",0.9153,"935","N",9,22,"D",1,5,11,"V",4650,"N",6,"ZA",0,2,"N",0,"O",1,7,2,8,-1,"N","CA"
8898,"21/7/13",0,"F",0.9919,"564","N",11,22,"E",1,5,1,"M",30089,"N",5,"XD",0,,"N",0,"R",1,13,4,18,-1,"N","NJ"
8918,"21/9/13",0,"B",0.9403,"965","N",12,22,"D",0,5,24,"R",49687,"N",-1,"ZA",0,2,"N",0,"O",1,12,2,12,-1,"N","CA"
8939,"3/8/13",0,"J",0.9691,"1,165","N",5,22,"F",1,4,4,"R",4309,"N",7,"XM",0,,"N",0,"O",1,2,14,6,-1,"N","TX"
9029,"16/1/13",1,"F",0.9223,"564","N",6,25,"E",1,3,14,"T",34456,"N",5,"XJ",0,,"N",0,"R",1,12,4,19,-1,"N","NJ"
9044,"11/3/15",0,"K",0.887,"1,113","Y",19,22,"A",1,5,11,"Q",61131,"N",5,"XS",0,,"N",0,"Q",1,8,14,9,-1,"N","TX"
9053,"4/10/13",0,"B",0.9403,"965","N",12,22,"D",1,5,20,"V",6854,"N",7,"ZA",0,2,"N",0,"O",0,22,2,13,-1,"N","CA"
9094,"8/2/15",0,"K",0.887,"1,113","Y",8,22,"F",1,5,11,"M",65559,"N",22,"XW",0,,"N",0,"J",1,3,24,11,-1,"N","TX"
9114,"21/6/13",0,"F",0.9919,"564","N",13,22,"E",1,3,17,"V",59202,"N",-1,"ZF",0,,"Y",0,"J",1,18,4,19,-1,"N","NJ"
9116,"29/3/15",0,"F",1.0101,"548","N",12,22,"E",1,5,11,"V",13910,"N",25,"XR",0,,"N",0,"R",1,23,4,20,-1,"N","NJ"
9226,"6/1/14",0,"F",0.9838,"548","N",6,22,"E",1,5,20,"K",55255,"N",6,"YE",0,,"N",0,"A",1,13,4,21,-1,"N","NJ"
9254,"6/11/14",1,"B",0.9153,"935","N",6,22,"E",1,3,20,"K",62161,"N",6,"ZA",0,2,"N",0,"D",0,17,1,5,-1,"N","CA"
9285,"4/4/13",0,"E",0.9525,"1,480","N",12,25,"A",1,4,23,"Q",12429,"N",12,"XJ",0,,"N",0,"S",1,17,9,23,-1,"N","IL"
9301,"16/11/13",0,"F",0.9919,"564","N",8,22,"E",1,5,7,"R",28663,"N",-1,"XR",0,,"N",0,"R",1,17,4,21,-1,"N","NJ"
9354,"29/4/13",0,"F",0.9313,"564","N",12,22,"E",1,5,1,"K",10445,"N",-1,"ZC",0,,"Y",0,"D",0,24,4,22,-1,"N","NJ"
9381,"26/7/14",0,"F",1.0006,"548","N",3,22,"E",0,5,11,"R",59748,"N",6,"XS",0,,"N",0,"R",1,4,4,16,-1,"N","NJ"
9392,"8/7/13",0,"B",0.9403,"965","N",1,22,"J",1,3,17,"K",52113,"N",5,"ZA",0,2,"N",0,"R",0,6,1,12,-1,"N","CA"
9395,"28/10/14",1,"F",1.0006,"548","N",10,22,"J",1,4,11,"P",6656,"N",5,"YF",0,,"N",0,"R",1,22,4,20,-1,"N","NJ"
9456,"30/5/13",0,"J",0.9691,"1,165","N",4,22,"F",0,4,1,"Q",20244,"N",17,"XH",0,2,"N",0,"R",1,3,15,4,-1,"N","TX"
9476,"1/10/14",0,"J",0.8793,"1,113","N",8,22,"F",1,5,11,"T",35225,"N",23,"XM",0,,"N",0,"I",1,11,14,9,-1,"N","TX"
9536,"23/2/14",0,"F",0.9685,"548","N",4,22,"K",1,5,20,"M",5269,"N",-1,"XM",0,,"N",0,"R",1,10,4,17,-1,"N","NJ"
9562,"17/2/14",0,"J",0.8922,"1,113","N",15,22,"G",1,5,11,"K",28851,"N",7,"XR",0,1,"N",0,"S",1,15,24,15,-1,"N","TX"
9589,"19/4/14",0,"B",0.9153,"935","N",10,25,"D",1,5,11,"R",45853,"N",8,"ZA",0,2,"N",0,"O",1,16,2,11,-1,"N","CA"
9611,"17/6/13",0,"J",0.9691,"1,165","N",10,22,"G",1,5,1,"K",13022,"N",7,"XB",0,,"N",0,"S",1,11,25,14,-1,"N","TX"
9621,"13/1/15",0,"J",0.887,"1,113","N",6,22,"F",1,4,22,"P",42025,"N",7,"XW",0,,"N",0,"S",1,13,25,9,-1,"N","TX"
9660,"9/9/14",0,"E",0.9194,"1,487","N",4,22,"K",1,5,11,"P",56455,"N",13,"XS",0,,"Y",0,"R",1,5,10,24,-1,"N","IL"
9664,"26/11/14",0,"B",0.9153,"935","N",14,22,"D",1,5,11,"T",53127,"N",5,"ZA",0,2,"N",0,"O",1,21,2,9,-1,"N","CA"
9673,"26/6/14",1,"B",0.9153,"935","N",3,2,"E",1,2,20,"T",20144,"N",6,"ZA",0,2,"N",0,"O",0,15,2,4,25,"N","CA"
9695,"6/3/13",1,"F",0.8945,"564","N",17,25,"E",1,3,14,"T",44097,"N",9,"XR",0,,"N",0,"R",1,25,4,20,-1,"N","NJ"
9700,"29/5/14",0,"F",1.0006,"548","N",12,22,"J",0,3,20,"Q",54293,"N",-1,"XQ",0,,"N",0,"R",1,21,4,22,-1,"N","NJ"
9720,"7/6/13",0,"J",0.9691,"1,165","N",8,22,"G",1,5,1,"V",34306,"N",15,"ZA",0,2,"N",0,"J",0,9,24,15,-1,"N","TX"
9721,"11/2/13",0,"B",0.9403,"965","N",4,22,"J",1,5,23,"K",38471,"N",6,"ZA",0,2,"N",0,"D",0,8,2,10,-1,"N","CA"
9728,"18/11/13",0,"J",0.9258,"1,165","N",4,2,"F",0,3,7,"K",19839,"N",-1,"XM",0,,"N",0,"R",1,2,24,15,-1,"N","TX"
9751,"5/1/14",0,"J",0.8922,"1,113","N",2,22,"F",1,5,22,"M",48560,"N",8,"ZA",0,2,"N",0,"J",0,7,24,15,-1,"N","TX"
9785,"20/4/15",0,"K",0.887,"1,113","Y",7,2,"G",1,5,11,"K",34022,"N",-1,"ZD",0,,"N",0,"J",1,7,14,7,-1,"N","TX"
9836,"17/3/15",0,"C",0.893,"1,487","Y",8,22,"F",1,5,11,"P",24992,"N",8,"ZN",0,,"N",0,"R",1,11,10,24,-1,"N","IL"
9881,"9/3/15",0,"F",1.0101,"548","N",3,22,"E",1,5,20,"K",35220,"N",-1,"XC",0,,"N",0,"H",1,4,4,18,-1,"N","NJ"
9954,"15/2/13",0,"B",0.9403,"965","N",7,22,"E",1,3,14,"V",28854,"N",5,"ZA",0,2,"Y",0,"O",1,3,2,12,-1,"N","CA"
9988,"2/1/15",1,"B",0.9153,"935","N",8,22,"E",1,3,20,"P",29554,"N",6,"ZA",0,2,"N",0,"O",1,18,2,11,-1,"N","CA"
10033,"23/4/13",0,"F",0.9313,"564","N",10,22,"E",1,3,15,"P",65959,"N",8,"XJ",0,,"N",0,"N",0,9,4,21,-1,"N","NJ"
10047,"10/11/13",1,"B",0.9403,"965","N",10,22,"D",1,5,7,"M",284,"N",1,"ZA",0,2,"N",0,"O",0,24,2,9,-1,"N","CA"
10077,"1/10/13",0,"B",0.9403,"965","N",7,22,"D",1,4,4,"P",21159,"N",4,"ZA",0,2,"N",0,"D",1,5,2,13,25,"N","CA"
10111,"27/1/14",0,"E",0.9472,"1,487","N",13,22,"A",0,3,20,"K",62685,"N",5,"XD",0,,"N",0,"J",1,17,9,25,-1,"N","IL"
10118,"28/4/14",0,"J",0.8922,"1,113","N",6,22,"I",1,4,11,"K",20676,"N",6,"XB",0,,"N",0,"R",1,4,14,6,-1,"N","TX"
10126,"10/11/14",0,"B",0.9153,"935","N",10,22,"E",1,3,20,"K",7608,"N",11,"ZA",0,2,"Y",0,"D",1,23,2,7,-1,"N","CA"
10129,"19/4/14",0,"J",0.8922,"1,113","N",5,22,"F",1,5,11,"R",66637,"N",5,"ZA",0,2,"N",0,"S",0,2,14,5,-1,"N","TX"
10143,"2/9/14",0,"B",0.9153,"935","N",5,2,"E",1,4,11,"P",21767,"N",12,"ZA",0,2,"N",0,"O",0,16,2,8,-1,"N","CA"
10159,"4/3/15",0,"K",0.887,"1,113","Y",22,22,"A",1,5,11,"T",52553,"N",-1,"XR",0,,"N",0,"Q",1,19,24,15,-1,"N","TX"
10180,"20/1/14",0,"J",0.8922,"1,113","N",18,22,"G",1,5,7,"K",65793,"N",8,"ZA",0,2,"N",0,"J",0,11,24,16,-1,"N","TX"
10289,"16/8/13",0,"F",0.9919,"564","N",6,22,"E",0,5,21,"R",65357,"N",-1,"ZA",0,2,"Y",0,"R",0,8,4,18,-1,"N","NJ"
10417,"10/4/13",1,"F",0.9313,"564","N",5,22,"E",1,3,15,"T",2869,"N",4,"ZT",0,,"N",0,"R",0,15,4,20,-1,"Y","NJ"
10430,"11/3/15",0,"K",0.887,"1,113","Y",5,22,"F",1,5,11,"T",14366,"N",19,"ZW",0,,"N",0,"J",1,6,13,8,-1,"N","TX"
10465,"24/9/13",0,"B",0.9403,"965","N",4,22,"E",1,2,20,"P",19346,"N",6,"ZA",0,2,"N",0,"D",0,2,2,12,-1,"N","CA"
10479,"4/4/14",0,"J",0.8922,"1,113","N",4,22,"F",0,5,11,"P",53945,"N",22,"XX",0,,"N",0,"R",1,3,24,12,-1,"N","TX"
10488,"1/11/13",0,"B",0.9403,"965","N",4,22,"D",0,5,7,"V",58587,"N",6,"ZA",0,2,"N",0,"O",0,12,2,7,-1,"N","CA"
10494,"10/11/14",0,"B",0.9153,"935","N",6,22,"D",1,5,11,"K",10474,"N",7,"ZA",0,2,"N",0,"D",1,21,2,7,-1,"N","CA"
10506,"9/7/13",0,"E",0.9487,"1,480","N",5,22,"K",1,3,8,"P",49238,"N",9,"ZG",0,2,"N",0,"N",1,2,9,24,-1,"N","IL"
10543,"18/3/15",0,"C",0.893,"1,487","Y",4,22,"K",1,5,11,"T",2698,"N",-1,"XH",0,,"N",0,"R",1,3,9,24,-1,"N","IL"
10649,"4/11/13",0,"B",0.9403,"965","N",11,25,"E",1,4,7,"K",49775,"N",4,"ZA",0,2,"N",0,"O",1,11,2,4,-1,"N","CA"
10746,"3/9/13",0,"B",0.9403,"965","N",4,22,"D",1,5,4,"P",414,"N",12,"ZA",0,2,"N",0,"R",0,9,2,4,-1,"N","CA"
10755,"20/8/14",0,"B",0.9153,"935","N",9,22,"D",1,5,11,"T",7348,"N",7,"ZA",0,2,"N",0,"O",0,12,2,12,-1,"N","CA"
10766,"25/4/14",0,"F",1.0006,"548","N",8,22,"E",1,5,20,"V",32695,"N",5,"XM",0,,"N",0,"R",1,15,4,21,-1,"N","NJ"
10768,"1/2/13",0,"J",0.9559,"1,165","N",8,22,"G",1,3,8,"V",31657,"N",-1,"XJ",0,,"N",0,"J",1,6,14,9,-1,"N","TX"
10798,"31/5/14",0,"J",0.8928,"1,113","N",14,22,"F",0,5,11,"R",32175,"N",5,"XR",0,,"N",0,"J",1,9,14,6,-1,"N","TX"
10823,"4/8/13",0,"F",0.9919,"564","N",15,22,"J",0,5,21,"M",13825,"N",-1,"XR",0,,"N",0,"R",1,19,4,18,-1,"N","NJ"
10843,"17/4/15",0,"B",0.9153,"935","N",2,22,"D",1,5,11,"R",47165,"N",5,"ZA",0,2,"N",0,"R",1,14,2,4,-1,"N","CA"
10844,"25/7/13",1,"B",0.9403,"965","N",5,22,"E",1,2,21,"V",2823,"N",14,"ZA",0,2,"N",0,"O",0,15,2,9,-1,"N","CA"
10871,"31/1/14",0,"J",0.8922,"1,113","N",15,22,"G",0,5,7,"V",43933,"N",6,"ZA",0,2,"N",0,"J",0,8,14,5,-1,"N","TX"
10933,"9/1/15",0,"K",0.887,"1,113","Y",8,22,"F",1,5,11,"V",42247,"N",6,"XB",0,,"N",0,"Q",1,5,14,7,-1,"N","TX"
10943,"19/3/14",0,"B",0.9153,"935","N",15,25,"D",0,5,20,"P",16018,"N",-1,"ZA",0,2,"N",0,"O",0,25,1,6,-1,"N","CA"
10967,"10/6/14",0,"E",0.9392,"1,487","N",4,22,"K",1,5,11,"P",31063,"N",19,"ZA",0,2,"N",0,"R",0,2,9,25,-1,"N","IL"
10983,"2/4/14",0,"F",1.0006,"548","N",7,22,"J",1,3,20,"T",60402,"N",-1,"XX",0,,"N",0,"R",0,22,4,22,-1,"N","NJ"
11069,"30/4/15",0,"B",0.9153,"935","N",9,22,"D",1,5,11,"Q",25179,"N",19,"ZA",0,2,"N",0,"O",1,19,2,12,-1,"N","CA"
11100,"19/12/14",0,"J",0.887,"1,113","N",9,22,"G",1,5,11,"V",3833,"N",5,"YH",0,,"N",0,"J",1,8,24,15,-1,"N","TX"
11129,"22/3/13",0,"E",0.9375,"1,480","N",11,22,"F",0,5,23,"V",27724,"N",-1,"ZA",0,2,"N",0,"R",0,12,11,24,-1,"N","IL"
11142,"19/9/13",0,"B",0.9403,"965","N",14,22,"E",0,3,20,"Q",58062,"N",12,"ZA",0,2,"Y",0,"O",1,23,2,7,-1,"N","CA"
11143,"11/5/15",0,"F",1.0101,"548","N",6,22,"J",1,3,20,"K",8803,"N",6,"YF",0,,"N",0,"R",0,13,4,21,-1,"N","NJ"
11197,"16/1/13",1,"F",0.9223,"564","N",2,22,"E",1,3,14,"T",2710,"N",1,"XB",0,,"N",0,"R",1,6,4,16,-1,"N","NJ"
11229,"19/9/14",0,"B",0.9153,"935","N",10,25,"E",1,3,20,"V",53438,"N",7,"ZA",0,2,"N",0,"O",0,25,1,6,-1,"N","CA"
11237,"22/1/15",1,"F",1.0005,"548","N",4,22,"E",0,4,11,"Q",12422,"N",20,"ZN",0,,"N",0,"R",1,3,4,18,-1,"N","NJ"
11277,"30/10/13",1,"B",0.9403,"965","N",2,22,"E",0,4,24,"T",7664,"N",1,"ZA",0,2,"N",0,"O",0,8,2,10,-1,"N","CA"
11288,"25/6/13",0,"B",0.9403,"965","N",7,2,"E",1,2,17,"P",29218,"N",6,"ZA",0,2,"N",0,"O",1,15,2,7,-1,"N","CA"
11383,"21/8/13",0,"F",0.9919,"564","N",17,22,"E",0,5,4,"T",41962,"N",-1,"XX",0,,"Y",0,"R",1,22,4,19,-1,"N","NJ"
11389,"6/3/15",0,"K",0.887,"1,113","Y",25,22,"G",1,5,11,"V",28694,"N",-1,"XB",0,,"N",0,"S",1,9,14,8,-1,"N","TX"
